title;publish_date;content;url
STPP Magelang Jurluhtan Gelar Training Kelola Kebun Praktik;10/11/17 12.57;"
YOGYA, KRJOGJA.com - Guna mendukung pencapaian tujuan pendidikan tinggi, kebun praktek pendidikan merupakan salah satu sarana yang memiliki peranan yang cukup penting. Hal tersebut berlangsung dalam proses Pendidikan di Sekolah Tinggi Penyuluhan Pertanian (STPP) Magelang Jurusan Penyuluhan Pertanian Yogyakarta.�
�
�Kebun praktek yang ada diharapkan dapat fokus menyelenggarakan Teaching Factory (TEFA) guna mempersiapkan mahasiswa kita untuk menjadi wirausaha atau tenaga professional dibidang teknologi pertanian,"" ungkap Ali Rachman, Ketua STPP Magelang pada saat membuka In-House Training (IHT) �Manajemen Kebun� di Hotel Grand Serela, Yogyakarta tanggal 8-9 November 2017.�
�
STPP Jurusan Penyuluhan Pertanian Yogyakarta memiliki kebun praktek Pendidikan yang tersebar di 5 wilayah yaitu Kebun Celeban (� 2 ha), Kebun Sempu (� 7,2 ha), Kebun Karangsari (� 7 ha), Kebun Murangan (� 1,2 ha) dan Kebun Banyakan (� 15 ha).�
�
Penataan dan pengembangan kebun praktek Pendidikan dimaksudkan untuk memenuhi standar minimal kebun praktek Pendidikan yang menghasilkan produksi baik dan modern dalam penyelenggaraan Pendidikan pada STPP Jurluhtan Yogyakarta dengan didukung mekanisasi pertanian.
�
Kebun Praktek dilengkapi dengan sarana dan prasarana pendukung antara lain kelas, asrama, rumah dosen, sarana ibadah, dan green house.� Juga tetap mempertahankan pepohonan besar sejuk dan asri sehingga bisa juga dimanfaatkan untuk agro wisata.�
�
Untuk itu, sebagai pendidikan vokasi, STPP Jurluhtan Yogyakarta menyelenggarakan In-House Training (IHT) �Manajemen Kebun�. IHT ini bertujuan untuk memberikan pengetahuan kepada calon tenaga kebun tentang manajemen kebun dalam mendukung pembelajaran di pendidikan vokasi.
IHT merupakan upaya untuk meningkatkan kompetensi calon tenaga kebun dalam mengelola kebun praktek sebanyak kurang lebih 29 orang. �Diharapkan kebun praktek tersebut dapat menghasilkan produk pertanian dan memperoleh pendapatan sehingga biaya operasional kebun dapat dicukupi dari kegiatan kebun tersebut,� kata Rajiman, Wakil Ketua I STPP Magelang. (*)
";http://krjogja.com/web/news/read/49148/STPP_Magelang_Jurluhtan_Gelar_Training_Kelola_Kebun_Praktik
'Outing class' TK Dharmarini ke STPP Yogyakarta;08/11/17 13.14;"
YOGYA, KRJOGJA.com - Pembelajaran pertanian sejak dini, bisa dilakukan ketika anak anak duduk di bangku Taman Kanak-kanak. Seperti Dharmarini Pengok Yogya, melakukan kegiatan 'outing class' ke kampus Sekolah� Tinggi Penyuluhan Pertanian (STPP) Yogyakarta, Jl Kusumanegara, Selasa (7/11).
Kegiatan ini diikuti 80 anak dengan 10 guru pendamping. Ina fitria Ismarlin SP MSi dari Unit Penelitian dan Pengabdian Masyarakat (UPPM) STPP Yogyakarta mengatakan, anak anak sangat antusias saat dikenalkan pada dunia pertanian.

""Anak anak sangat antusias naik traktor, keliling kebun melihat tanaman di kebun juga sapi di kandang dan bisa memberi makan ternak,"" kata Ina.
Anak anak dikenalkan pada tanaman pangan dan hortukultura, dengan belajar menanam dalam polibag tanaman cabe, terong , tomat, sawi dan slada.
Alat alat mesin pertanian juga dikenalkan sehingga anak anak tahu mengelola lahan pertanian secara modern.

Sebelum berkeliling, anak anak bersama minum susu coklat produk dari STPP Magelang. (*)
�
";http://krjogja.com/web/news/read/48974/Outing_class_TK_Dharmarini_ke_STPP_Yogyakarta
Tumbangkan PSBK 3-0, PSIM Pastikan Bertahan di Liga 2;16/10/17 00.05;"
MALANG, KRJOGJA.com - PSIM kembali meraih hasil gemilang kala menghadapi PSBK Blitar di Stadion Kanjuruhan Kabupaten Malang, Minggu (15/10/2017) malam. Ahmad Taufiq cs mampu mengalahkan PSBK dengan skor meyakinkan 3-0 sekaligus memastikan diri bertahan di Liga 2 musim depan.


PSIM yang menurunkan skuad terbaik dengan sedikit perubahan yakni memasang Supriyadi dan Ayub Antoh sejak awal laga terlihat lebih dominan dalam penguasaan bola. Menit ke-13, Dicky Prayoga sudah berhasil mencetak gol untuk PSIM disusul gol bunuh diri pemain PSBK menit ke-39 yang membuat skor akhir babak pertama 2-0.


Di babak kedua, PSIM semakin menjauh setelah pemain pengganti, Engkus Kuswaha mampu menceploskan bola ke gawang PSBK usai mendapat hadiah penalti di menit 82. Papan skor pun berubah 3-0 sekaligus memantapkan kemenangan PSIM di laga kedua playoff grup H Liga 2.


Kemenangan sempurna PSIM ini terasa benar-benar istimewa mengingat di laga sebelumnya, Persipur Purwodadi bermain imbang 3-3 melawan PSCS Cilacap. Alhasil, raihan poin 6 PSIM hampir pasti tak terkejar tiga kontestan lain yang berada di grup tersebut.


Jika di laga terakhir PSCS menang maka maksimal hanya memperoleh nilai 5, sementara Persipur dan PSBK saat ini sama-sama baru mengantongi nilai 1. Hal ini secara langsung mengamankan tiket PSIM bertahan di Liga 2 musim depan.


Pelatih PSIM Erwan Hendarwanto ketika dihubungi KRjogja.com mengaku sangat puas dengan penampilan anak asuhnya di laga versus PSBK malam tadi. Erwan menyebut para pemainnya bermain dengan penuh semangat sepanjang pertandingan berjalan.


�Hari ini anak-anak bermain sangat luar biasa, mereka berusaha meminimalisir kesalahan dan tampil dengan motivasi tinggi. Mereka juga terlihat sangat tenang, tidak terburu-buru baik saat menyerang dan bertahan,� ungkapnya.


Erwan secara khusus juga merasa sangat bersyukur hasil dua kali kemenangan membawa PSIM tetap bertahan di Liga 2 musim 2018 nanti setelah tampil sebagai juara grup H. �Terimakasih semua doa dan dukungannya, semoga PSIM terus bertambah baik lagi kedepan,� pungkasnya singkat. (Fxh)

�
";http://krjogja.com/web/news/read/46740/Tumbangkan_PSBK_3_0_PSIM_Pastikan_Bertahan_di_Liga_2
Musim Hujan Tingkatkan Potensi Luas Tambah Tanam;14/10/17 05.52;"
CILACAP, KRJOGJA.com - Hasil inventarisasi, koordinasi dan cek kondisi lahan di sebagian kawasan Kabupaten Cilacap menunjukan bahwa musim hujan dapat meningkatkan secara positif terhadap Luas Tambah Tanam untuk lahan-lahan non irigasi teknis. Hal ini sangat mendukung program swasembada pangan.�
Hal tersebut diungkapkan Ketua Sekolah Tinggi Penyuluhan Pertanian (STPP) Magelang Ir Ali Racman MSi, Jumat (13/10/2017). Ia sendiri menjadi penanggungjawab pemantauan Upaya Khusus� Padi, Jagung, Kedelai (Upsus Pajale) Pokja VI yang berlangsung 12-13 Oktober di Kabupaten cilacap, Jawa Tengah. Pengamatan dilakukan bersama-sama dengan PPetugas Penyuluh Lapangan (PPL) dan petugas Koramil di kecamatan Kroya, Kesugihan, Binangun, Adiupala dan Jeruklegi.
""Tujuannya untuk mendorong tercapainya terget Luas Tambah Tanam serta memantauy pengaruh curah hujan yang relatif tinggi akhir-akhir ini,"" kata Ali Racman. Dikatakan, bahaya banjir sejauh ini tidak mengganggu kegiatan pertanaman padi karena banjir terjadi pada lahan-lahan yang masih dalam tahap olah tanah (belum ada tanaman).
Dengan hasil tersebut maka target Luas Tambah Tanam untuk untuk bulan oktober (8149 ha), November (13000 ha) dan Desember (16932 ha) dengan rerata produktivitas dengan produktivitas 7 � 8 ton per hektar harapannya bisa diwujudkan. Hal ini sebagai bentuk dukungan kepada program swasembada pangan nasional.�
Secara keseluruhan luas lahan sawah produktif di Kabupaten Cilacap seluas 64653 ha, dengan lahan sawah seluas itu maka potensi perolehan gabah kering di Cilacap bisa mencapai kurang lebih 880 ribu ton lebih per tahun sehingga kabupaten Cilacap seringkali disebut sebagai lumbung padinya Jawa Tengah.�
Ali Racman menyatakan bahwa keberhasilan ini, khususnya Kabupaten Cilacap dalam bidang pertanian selama ini merupakan hasil kerja keras berbagai pihak antara lain Dinas Pertanian, TNI, POLRI, Perguruan Tinggi, pihak-pihak lain yang terkait. Terutama sekali adalah petani.�
Peran pemerintah antaralain menyiapkan bantuan sarana produksi pengganti pada lahan-lahan pertanian yang terkena bencana banjir dan tanah longsor, gerakan terpadu pengendalian organisme penganggu tanaman, mempermudah mekanisme distribusi saprodi, penyaluran bantuan alat mesin pertanian, pembangunan embung dan lain sebagainya.(*)
";http://krjogja.com/web/news/read/46604/Musim_Hujan_Tingkatkan_Potensi_Luas_Tambah_Tanam
Rebajas Lois Jeans, Diskon Hingga 70%;28/10/17 11.46;"
YOGYA, KRJOGJA.com - Fashion saat ini telah menjadi bagian penting dari keseharian masyarakat. Orang rela�mengeluarkan budget besar serta waktu untuk berburu barang yang akan menunjang penampilan. Karena itu, Lois Jeans, yang merupakan brand denim asal Spanyol mengadakan program diskon hingga 70 persen di Lippo Plaza Jogja.�
Sales Coordinator Lois Jeans Indonesia, Erni Yulianti mengatakan� memasuki akhir bulan Oktober 2017 ini, Lois memberikan diskon besar-besaran hingga 70 persen atau sering kita sebut dengan Promo Rebajas (baca: Rebahas).�Produk-produk unggulan, seperti celana denim, kaos, hingga kemeja bisa didapatkan dengan harga yang jauh lebih�hemat diskon hingga� 70% khusus di promo Rebajas. Selain dalam bentuk diskon, Lois juga memberikan promo melalui special price.
�Dengan adanya promo special price, produk fashion seperti ikat pinggang (belt) dapat diperoleh mulai dari harga Rp.109900 dan � untuk celana, special price yang diberikan mulai dari Rp.149900,"" kata Erni Yulianti. Pengunjung juga dapat menikmati promo diskon�beli 1 diskon�25% dan beli 2 diskon�30% . Promo Rebajas ini bisa dinikmati mulai tanggal 24 Oktober 2017 hingga tanggal 05 November 2017 khusus di showroom Lois Jeans yang ada di Lippo Plaza Jogja lt. UG.� �
Erni mengatakan, tidak hanya mendapatkan beragam promo menarik, masyarakat�juga dapat menemukan produk new arrival dan koleksi Lois Jeans yang lengkap di� showroom Lois jeans Lippo Plaza Jogja. Tidak hanya pakaian, namun juga terdapat beragam jenis aksesoris, mulai dari sepatu, sendal, ikat pinggang, dompet, hingga tas bisa anda temukan di showroom Lois Jeans. (*)
�
";http://krjogja.com/web/news/read/47950/Rebajas_Lois_Jeans_Diskon_Hingga_70
Mahasiswa STPP Dampingi Petani Temanggung Sebagai Pemasok Bawang Putih;28/10/17 07.39;"
TEMANGGUNG, KRJOGJA.com - Selopampang, salah satu kecamatan di lereng Sumbing, Kabupaten Temanggung siap untuk menjadi pemasok bawang putih.Target tersebut setelah adanya bantuan dari pemerintah maupun swadaya petani dalam hal ketersedian benih, pupuk dan pestisida.
Penanggungjawab Program Dr Siti Astuti mengatakan, melalui bantuan APBNP 2017 dan swadaya petani, kelompok tani di Selopampang akan mendapatkan bantuan mulsa, pupuk, pestisida, feromon sex, perangkap hama likat kuning, PGPR. Juga akan mendapatkan pestisida hayati, Trichoderma dari Dinas Pertanian dan Ketahanan Pangan Kabupaten Temanggung.
Sementara 2705 kg benih bawang putih telah tersedia secara swadaya masyarakat di 3 kelompok tani yaitu KT Tanggul Makmur 985 kg, KT Sumbing Makmur 960 kg, dan KT Fajar Abadi 760 kg.
Ketiga kelompok tani dibantu 6 pendamping mahasiswa dari Sekolah Tinggi Penyuluhan Pertanian telah melakukan persiapan tanam diantaranya pembuatan pupuk organik berbahan dasar arang sekam, pupuk kandang, gula tetes, bekatul, dan Biotriba. Pengolahan tanah akan dilakukan awal November setelah panen tembakau.�
Tanam perdana bawang putih di Selopampang akan� dilakukan hari Selasa, 7 Nov 2017 di Dusun Butuh, Desa Tanggulanom. Kegiatan ini menjadi moment penting bagi dunia pertanian karena akan ditetapkan sebagai hari Pencanangan Penanaman Bawang Putih Nasional.�
Rencana Pencanangan Bawang Putih akan dihadiri oleh Dirjen Hortikultura, Komisi IV DPR, DPRD, Bupati Temanggung, Kadis Pertanian dan Ketahanan Pangan Temanggung, Dinas Pertanian se-Jawa Tengah beserta jajarannya, Ketua STPP Magelang dan tim panitia pendampingan Mahasiswa kegiatan APBNP STPP Magelang, Jurusan Penyuluhan Pertanian di Yogyakarta. (*)
";http://krjogja.com/web/news/read/47948/Mahasiswa_STPP_Dampingi_Petani_Temanggung_Sebagai_Pemasok_Bawang_Putih
STPP Berikan Pendampingan Petani Bawang Putih;12/10/17 11.34;"
YOGYA, KRJOGJA.com - Persiapan tanam dan proses penanaman bawang putih dengan tenaga pendamping alumni dan mahasiswa Sekolah Tinggi Penyuluhan Pertanian (STPP) Yogyakarta, diperkirakan akan dilaksanakan awal November 2017.Kondisi ini disebabkan para petani masih sibuk dengan kegiatan panen dan pasca panen tembakau.�
Ketua STPP, Ir Ali Rachman MSi mengatakan, para alumni dan mahasiswa melakukan pendampingan dan pengawalan pada kelompok tani penerima manfaat APBN, khususnya komoditas bawang putih. ""Di sisi lain, proses pengadaan pupuk organik, NPK dan lainnya masih berlangsung hingga pertengahan oktober,"" tambah Ali.
Wakil Bupati Temanggung, Irawan P mengimbau para pendamping tidak hanya fokus pada komoditas bawang putih saja, namun juga hal lain. Sedang Camat Kledung Herman Santoso meminta pendamping melakukan hal yang bermanfaat sambil menunggu petani menyiapkan� lahan tanam. Para pendamping bisa membantu tugas penyuluh setempat.
Pembantu Ketua I STPP, Rajiman mengatakan mahasiswa bisa membantu petani melakukan koordinasi menata lembaga kelompok tani, menyiapkan pra tanam serta memastikan teknologi yang sesuai untuk digunakan. ""Bisa juga membantu mencarikan informasi pasar. Sehingga waktu bisa digunakan dengan baik"" tambahnya. (*)
";http://krjogja.com/web/news/read/46410/STPP_Berikan_Pendampingan_Petani_Bawang_Putih
"Kunjungan Edukatif ""Go Green"" Tumbuhkan Cinta Pertanian Sejak Dini";26/10/17 06.46;"
YOGYA, KRJOGJA.com - Menumbuhkan cinta terhadap usaha pertanian bisa dilakukan sejak dini. Salah satunya, melalui kunjungan edukatif go green yang dilakukan oleh para murid Taman Kanak-kanak (TK) Syuhada Kotabaru Yogyakarta.�
�
Sebanyak 87 murid berkunjung ke kebun Sekolah Tinggi Penyuluhan Pertanian (STPP) Jurluhtan Yogyakarta, Jl Kusumanegara, Rabu (25/10).�Kunjungan melalui Unit Penelitian dan Pengabdian Masyarakat (UPPM) ini diawali dengan naik traktor bersama keliling kebun. Dilanjut dengan tanam terong dan cabe dalam polibag.
�
Anak -anak juga belajar cara membuat nugget dari jamur tiram di laboratorium Pengolahan Hasil Pertanian. Kegiatan diakhiri dengan nonton bareng �film kartun yang mengisahkan tentang alat mesin pertanian yang dikemas apik di ruang Bengkel Latih Mekanisasi Pertanian.
�
""TK Syuhada menekankan keterpaduan dalam metode pembelajaran sehingga dapat mengoptimalkan ranah kognitif, afektif dan psikomotorik,"" kata Umi Kulsum, pembimbing TK Syuhada.
�
Umi menambahkan memadukan pendidikan dalam ruangan dengan luar ruangan menjadi suatu jalinan kurikulum yang mengasyikkan.�
Staf UPPM, Ina Fitria Ismarlin SP berharap, kegiatan ini bisa menumbuhkan rasa cinta terhadap pertanian dan memiliki minat terhadap usaha pertanian setelah praktek secara langsung di kebun STPP. (*)
�
";http://krjogja.com/web/news/read/47727/Kunjungan_Edukatif_Go_Green_Tumbuhkan_Cinta_Pertanian_Sejak_Dini
Ngampilan Jadi Tempat Puncak 'Project Mural dan Musik Jogja' ;22/10/17 21.05;"
YOGYA, KRJOGJA.com - Project Mural dan Musik Jogja Istimewa (P2M Jogis) dan Tritura Art Community menyelenggarakan puncak acara di RT 17 RW 03 Ngampilan. Sebelumnya telah dilaksanakan mural di lokasi yang berada di 14 kecamatan di Kota Yogyakarta.
Ketua Panitia Tritura Art Community Sumarwan mengungkapkan acara puncak di Ngampilan diikuti oleh muda-mudi, sekaligus sebagai perayaan Sumpang Pemuda 2017. Mengusung tema 'Toleransi Menyatukan Kita'. ""Kami yakin dengan toleransi bisa saling menghargai, menghindarkan perpecahan,"" kata Sumarwan.
Hal senada diungkapkan Ketua Pelaksana P2M Jogis Yoyok Suryo yang menegaskan bahwa kegiatan yang digelar ini bertujuan agar warta terutama generasi muda bersikap kritis. Tidak mudah terpengaruh oleh berita yang belum tentu benar.
Heru Dodot Widodo seniman dari kelompok Handarbeni mengatakan para seniman sangat mendukung semangat toleransi, terutama di kampung Ngampilan. Dengan latarbelakang yang beragam, masyarakat saling toleran dan gotong royong yang kuat.
Seniman� yang terlibat dalam kelompok Handarbeni diantaranya Ackid Librianto, Roni Narung, Bram Laksono, Nuria Samsuri, Avlo Aji Chung, Nanang, Iskandar Syaifudin, Irwan, dan lainnya. (*)
";http://krjogja.com/web/news/read/47411/Ngampilan_Jadi_Tempat_Puncak_Project_Mural_dan_Musik_Jogja
Dosen Muda STPP Yogyakarta Raih Gelar Doktor;21/10/17 07.45;"
YOGYA, KRJOGJA.com - Dosen Muda Sekolah Tinggi Penyuluhan Pertanian (STPP) Yogyakarta,� Ananti Yekti, meraih gelar doktor dengan predikat cum laude.�Ananti berhasil menjalani serangkaian ujian Program Doktor Jurusan Ilmu� Pertanian, Minat Studi Ekonomi Pertanian di Universitas Gajah Mada.

�

Gelar Doktor tersebut dikukuhkan, dilanjutkan dengan� acara wisuda pada Kamis 18 Oktober 2017 di Graha Saba Pramana� UGM. Ananti berhasil mempertahankan disertasinya yang berjudul �Efisiensi Usaha Tani dan Perilaku Petani Melon Pada Lahan Pasir dan Lahan Sawah di Kabupaten Kulon Progo� dengan bimbingan promotor utama Prof Dr Ir Dwidjono Hadi Darwanto, MS dan dua anggota Ko-promotor: Dr Jamhari SP MP, Dr Ir Slamet Hartono MSc.
Gelar Doktor berhasil didapat setelah� merespon sejumlah pertanyaan dan sanggahan dari anggota team penguji� Prof Dr Ir Sri Widodo MSc, Prof Dr Ir Mashuri Dr Ir Lestari Rahayu Waluyati MP dan Dr Any Suryantini, MM sedang penguji dari Luar Prof Dr Ir Endang Siti Rahayi,MS dari Fakultas Pertanian UNS. (Fia)
";http://krjogja.com/web/news/read/47265/Dosen_Muda_STPP_Yogyakarta_Raih_Gelar_Doktor
Indoluxe Hotel Jogja Rayakan Ulang Tahun ke-3 ;05/10/17 13.42;"
YOGYA, KRJOGJA.com - Indoluxe Hotel Jogjakarta merayakan ulang tahun ketiganya, Selasa 3 Oktober 2017. Untuk merayakannya, seluruh karyawan makan kembul bersama serta potong tumpeng.�
Staff Party dimeriahkan oleh seluruh karyawan Indoluxe Hotel Jogjakarta yang menggunakan pakaian bertema �back to school� sesuai dengan tema perayaan ulang tahun kali ini �Learing Never Ends�. Sebelum acara dimulai, General Manager Indoluxe Hotel Agung Trihartoyo memberikan sambutan secara singkat dilanjutkan dengan pemotongan tumpeng, pembagian doorprize � doorprize menarik untuk karyawan yang beruntung, games � games yang membuat suasana semakin hangat serta penampilan dari bintang tamu yang menemani acara makan hingga joget bersama.�

Jajaran manajemen dan staf Indoluxe Hotel mengadakan bakti sosial.
�Tidak hanya itu saja, penampilan dari salah satu Barista Indoluxe Hotel Jogjakarta yang melakukan atraksi melukis bangunan hotel menggunakan bahan madu dan kopi dengan mata tertutup semakin menggemparkan suasana pada malam itu,� jelas Public Relations Manager Indoluxe Hotel Jogjakarta Fabiola Carla Puspita Siregar.�
Adapula rangkaian kegiatan lain dalam rangka perayaan hari ulang tahun ketiga Indoluxe Hotel Jogjakarta, management dan staff Indoluxe Hotel Jogjakarta mengunjungi Balai Pelayanan Sosial Tresna Wreda Unit Abiyoso di Pakem, Sleman Yogyakarta untuk berdoa dan berbagi kebahagiaan bersama para lansia penghuni panti pada Kamis, 28 September 2017, lalu.� (*)
";http://krjogja.com/web/news/read/46225/Indoluxe_Hotel_Jogja_Rayakan_Ulang_Tahun_ke_3
Jogja Digital Marketers Dorong UMKM untuk 'Online';13/09/17 19.44;"
YOGYA, KRJOGJA.com - Event digital marketers terbesar di DIY dan Jawa Tengah bertajuk 'Jogja Digital Marketers Summit and Expo' akan digelar 20-23 September 2017 di Jogja Expo Center. Acara ini bakal menjembatani perajin dan pemasar bisnis online.
""Tren serba digital sudah berpengaruh terhadap banyak hal, tidak terkecuali bisnis online saat ini. Bisnis onlin justru tumbuh 500 persen tahun ini ditengah daya beli masyarakat yang menurun. Pembeli retail bahkan pindah ke bisnis online yang tercatat mencapai 30 persen pada juni 2017 lalu,"" papar Pantia Pelaksana Jogja Digital Marketers Summit and Expo 2017, Widyo Supono didampingi panitia lainnya saat bersilahturahmi Ahmad Lutfie di Redaksi KR, Rabu (13/9).
Kegiatan ini sendiri diselenggarakan oleh Jogja Digital Creative bekerjasama dengan Dinas Perindustrian dan Perdagangan (Disperindag) DIY. Harapannya dari event ini adalah semakin luasnya

pangsa pasar dan mendekatkan dengan end users di era baru digital bisnis saat ini.
Widyo menyampaikan DIY merupakan pusatnya anak muda kreatif dan dari data Asosiasi Penyelenggara Jasa Internet Indonesia (APJI) penggunaan internet terbesar ada di DIY sebesar 54 persen dibandingkan kota-kota lainnya. Dengan melihat potensi yang ada di DIY, tidak bisa dipungkiri perputaran uang bisnis online-pun tinggi hingga mencapai triliunan rupiah dalam satu bulan.
"" Pedagang online yang kecil-kecil saja di DIY mempunyai potensi ekonomi setidaknya merapup Rp 1 triliun setiap bulannya. Artinya perputaran ekonomi bisnis digital ini sangat dahsyat didukung perilaku masyarakat yang bergeser dari konvensional ke online,"" tandasnya.
Pihaknya berkolaborasi dengan Karang Taruna, Hipmi, Kadin dan Disperindag DIY serta komunitas bisnis online menggelar event digital marketers ini. Sebab faktanya potensi pergerakan ekonomi bisn is online sangatlah besar, terutama membantu UMKM yang sulit berjualan dan menyerap tenaga kerja yang tidaklah sedikit.
"" Kami menyediakan 76 booth yang berisi industri kreatif, kuliner, herbal dan industri pendukung lainya seperti Telkom, JNE serta market place dan sebagainya. Kami juga mengundang 250 UMKM sebagai peserta bisnis online,"" imbuhnya.
Ditambahkan panitia lainya, Edi Budiyanto, event ini akan menjembatani perajin atau UMKM dengan para pemain online. Sebelumnya pemain online justru lebih banyak menjual produk-produk luar negeri dan massal.
""Kami ungin menjembatani perajin langsung ke end users atau pembeli langsung via pemain online. Harapnnya tentu ingin ikut memperkenalkan produk UMKM kepada pemain online dan membuka pasar penjualan produk lebih luas nantinya,"" pungkas Edi. (Ira)
";http://krjogja.com/web/news/read/44327/Jogja_Digital_Marketers_Dorong_UMKM_untuk_Online
KSU Mikat Al-Khidmah Bangkitkan Ekonomi NU   ;07/05/17 17.58;"
PURWOREJO,KRJOGJA.com � Sebagai organisasi sosial keagamaan, Nahdlatul Ulama (NU) juga membutuhkan wadah untuk pemberdayaan ekonomi. Terlebih organisasi Islam ini memiliki umat yang cukup banyak dan tersebar di berbagai lini.
�Untuk membangkitkan usaha, warga NU juga membutuhkan bantuan modal dan lembaga keuangan sebagai penggerak usaha,� kata Ketua KSU Mikat Al-Hhidmah Kabupaten Purworejo KH Achmad Chusaini SPdi, Minggu� (7/5/2017).
Dalam tasyakuran Harlah ke-9 KSU Mikat Al-Khidmah PC NU Kabupaten Purworejo di gedung pertemuan NU setempat, Achmad Chusaini menandaskan, bahwa KSU yang didirikan PC NU ini, meskipun pada awalnya hanya dengan modal yang sangat terbatas, Rp 25 juta, namun dalam perkembangannya selama sembilan tahun cukup bagus, bahkan sampai sekarang dana yang dihimpun sudah menacapai hampir Rp 4 miliar.
�Padahal masih sebagian kecil warga dan pengurus NU Purworejo yang memiliki rekening di KSU ini,� katanya.
KSU Mikat Al-Khidmah ini menurut Achmad Chusaini, merupakan lembaga keuangan yang dikelola NU untuk membangkitkan ekonomi umat, mengingat masih banyak warga NU yang kesulitan mengakses permodalan secara syariah.
Pada kegiatan itu juga diserahkan bantuan untuk pembangunan sejumlah musala di wilayah Purworejo yang disampaikan Ketua Tanfid NU Purworjeo KH Hamid AK SPdI.(Nar)
�
";http://krjogja.com/web/news/read/32073/KSU_Mikat_Al_Khidmah_Bangkitkan_Ekonomi_NU
Persiba vs Persis, 1-1 di 45 Menit Pertama;07/05/17 15.30;"
BANTUL, KRJOGJA.com - Misi harus menang diusung skuad Persiba Bantul saat meladeni Persis Solo di Stadion Sultan Agung Minggu (7/5/2017) siang. Permainan seru berlangsung di babak pertama meskipun tuan rumah ditahan imbang 1-1 oleh sang tamu.
Persiba tertinggal lebih dahulu menit ke-14 melalui gol Dedi Cahyono Putro memanfaatkan counter attack ke lini pertahanan Persiba. Saat itu, kapten Persiba Slamet Widodo tengah mendapat perawatan akibat cidera yang membuat pertahanan tuan rumah punya celah.
Tuan rumah yang terpaksa menggangi kaptennya akibat cidera lantas berusaha mengejar ketinggalan. Lini tengah yang dikomando Jeni Gilang, Johan Manaji berusaha mensuplai bola pada Andre dan Bustomi yang memang diplot sebagai pendobrak pertahanan lawan.
Barulah menit ke-43 kebuntuan tuan rumah selesai setelah sepakan Bustomi meneruskan umpan Andre membuat skor menjadi sama kuat 1-1. Skor tersebut bertahan hingga wasit meniup peluit tanda babak pertama berakhir. (Fxh)
�
";http://krjogja.com/web/news/read/32071/Persiba_vs_Persis_1_1_di_45_Menit_Pertama
 Industri Otomotif Butuh Kebijakan Pemerintah   ;07/05/17 15.51;"
PURWOREJO,KRJOGJA.com -� Meski sejumlah perguruan tinggi terkemuka di Indonesia telah berupaya untuk melahirkan produk-produk otomotif, namun kebijakan pemerintah dinilai belum memihak pada industri ini. Akibatkan upaya untuk membangkitkan industri otomotif banyak mengalami kendala, sementara produk otomotif luar negeri terus bergerak cepat menguasai pasar dalam negeri.
�Sebenarnya potensi pasar otomotif dalam negeri cukup besar, bahkan sangat dibutuhkan oleh masyarakat dari berbagai kalangan,� kata Kepala Pusat Inovasi Otomotif (PIO) UGM dan Peneliti Mobil Listri Indonesia Dr Eng Jayan Sentanuhady ST M Eng, Minggu (7/5/2017).
Dalam seminar nasional Teknik dan Pendidikan Teknik Otomotif di ruang seminar Universitas Muhammadiyah Purworejo (UMP), Jayan Sentanuhady menandaskan bahwa banyak perguruan tinggi memiliki komitmen tinggi untuk memproduksi komponen otomotif, bahkan diantara perguruan tinggi itu telah mengembangkan berbagai komponen yang dapat dikerjasamakan dengan perguruan tinggi lainnya.
�Desain program sudah kita mulai dengan memproduksi mobil nasional. Desain ini merupakan ide dari para mahasiswa,� jelasnya.(Nar)
";http://krjogja.com/web/news/read/32067/Industri_Otomotif_Butuh_Kebijakan_Pemerintah
Produk 20 UKM yang Tergabung di RKJ Pameran di Rusia;30/07/17 14.03;"
YOGYA, KRJOGJA.com - Sekitar 20 Usaha Kecil dan Menengah (UKM) yang tergabung dalam Rumah Kreatif Jogja (RKJ) akan mengusung produknya dalam Festival Indonesia di Moskow Rusia, 4-6 Agustus. Produk UKM yang dibawa antara lain dari sektor kreatif, pariwisata, fashion, craft, makanan.�
""Kami akan membawa salak, ubi yang diolah menjadi sereal serta beberapa produk kopi dari petani asli DIY. Salah satunya kopi Menoreh,"" ujar Chief Marketing Officer RKJ Awan Warendra saat audiensi ke Redaksi KR Jumat (28/7/2017).
Event tahunan ini diprediksi akan dibanjiri puluhan ribu warga Rusia dan negara tetangga. Tak hanya mengejar jumlah penjualan selama pameran, para pelaku UKM berharap bisa mendapat buyer dari luar negeri sebagai proyek jangka panjang.

�

Awan Warendra mengatakan, Festival Indonesia akan diadakan 4-6 Agustus dan ada sekitar 20 UKM dari RKJ yang mengikutinya. Serta beberapa developer games dari Yogya, batik, tenun lurik, perhiasan batu serta produsen makanan lokal.�
Selain Awan, ada dua pelaku UKM lainnya yang akan mengikuti Festival Indonesia. Yakni owner House of Distraw Dini Wiradisastra serta owner dari Sendean Designs Hari Ratih Fitriyani. Awan menambahkan Festival Indonesia di Moskow cukup menarik perhatian masyarakat.�

""Tahun lalu, event serupa didatangi sekirar 60000 pengunjung. Dan tahun ini diprediksi jumlah pengunjung akan membludak mencapai 90000 orang,"" ujarnya. (M-10)
�
";http://krjogja.com/web/news/read/39795/Produk_20_UKM_yang_Tergabung_di_RKJ_Pameran_di_Rusia
